Timestamp,Hourstamp,Open,High,Low,Close,Volume,t_plus_halving,HA_positive,HA_negative,HA_neutral,SMA_72H_positive,SMA_72H_negative,SMA_72H_neutral,EMA_72H_positive,EMA_72H_negative,EMA_72H_neutral
2024-07-02 00:00:00,2024-07-02 00:00:00+00:00,58553,58620,58430,58565,1.30265052,6263433.0,0.0,0.0,0.0,0.4407129090395756,0.3353894767889869,0.2238976168679073,0.4136128610369446,0.4140277268442836,0.1723594247489122
2024-07-01 23:00:00,2024-07-01 23:00:00+00:00,58601,58656,58484,58548,2.39756039,6259833.0,0.0,0.0,0.0,0.4407129090395756,0.3353894767889869,0.2238976168679073,0.4136128610369446,0.4140277268442836,0.1723594247489122
2024-07-01 22:00:00,2024-07-01 22:00:00+00:00,58707,58762,58445,58610,6.04394904,6256233.0,0.0,0.0,0.0,0.4407129090395756,0.3353894767889869,0.2238976168679073,0.4136128610369446,0.4140277268442836,0.1723594247489122
2024-07-01 21:00:00,2024-07-01 21:00:00+00:00,58868,58879,58642,58753,3.86630216,6252633.0,0.0,0.0,0.0,0.4407129090395756,0.3353894767889869,0.2238976168679073,0.4136128610369446,0.4140277268442836,0.1723594247489122
2024-07-01 20:00:00,2024-07-01 20:00:00+00:00,58822,59006,58761,58886,9.97854374,6249033.0,0.9901783466339112,0.0032935196068137,0.006528150755912,0.4407129090395756,0.3353894767889869,0.2238976168679073,0.4136128610369446,0.4140277268442836,0.1723594247489122
2024-07-01 19:00:00,2024-07-01 19:00:00+00:00,59263,59265,58686,58926,12.70473237,6245433.0,0.8179545998573303,0.0290097724646329,0.1530356705188751,0.411793675481979,0.3528682113775223,0.2353381150843281,0.3576772783085816,0.4506316042109254,0.1916911290627013
2024-07-01 18:00:00,2024-07-01 18:00:00+00:00,59290,59474,59089,59262,30.42708071,6241833.0,0.7651945948600769,0.2262835651636123,0.0085218260064721,0.3892291796833483,0.3708603468726829,0.2399104731157422,0.3090042307533073,0.4928960393788251,0.1980997371344963
2024-07-01 17:00:00,2024-07-01 17:00:00+00:00,58754,59294,58699,59278,25.45100297,6238233.0,0.0089203501120209,0.9681923389434814,0.0228873081505298,0.3671135670258937,0.3793648634438047,0.2535215700045228,0.2546258334473911,0.5214817570086875,0.2238924185099183
2024-07-01 16:00:00,2024-07-01 16:00:00+00:00,58789,58940,58641,58747,17.86370692,6234633.0,0.3264603377319872,0.5179132930934429,0.155626356601715,0.3895006430830108,0.3425631462250749,0.2679362113703973,0.2859424247617173,0.4595923792403526,0.2544652056293255
2024-07-01 15:00:00,2024-07-01 15:00:00+00:00,58480,58826,58480,58780,12.65734018,6231033.0,0.0969105698168277,0.3191498816013336,0.5839395821094513,0.3985064009902999,0.3175131252438795,0.2839804763373519,0.2796277572676036,0.4166282849542666,0.3037439734907797
2024-07-01 14:00:00,2024-07-01 14:00:00+00:00,58223,58534,58186,58484,12.48171154,6227433.0,0.1929459355305879,0.5526772671534369,0.2543768224616845,0.4487723728525452,0.317240332517637,0.233987292042002,0.3457589520359588,0.4286094151915731,0.2256316409619824
2024-07-01 13:00:00,2024-07-01 13:00:00+00:00,58445,58582,58093,58237,10.87021617,6223833.0,0.0,0.0,0.0,0.5340478519598643,0.2387613543057038,0.2271907819021079,0.493280793616333,0.2842819490234554,0.222437243523941
2024-07-01 12:00:00,2024-07-01 12:00:00+00:00,58230,58490,58229,58452,18.7292845,6220233.0,0.5670554687579473,0.03744977498233,0.3954947193463643,0.5340478519598643,0.2387613543057038,0.2271907819021079,0.493280793616333,0.2842819490234554,0.222437243523941
2024-07-01 11:00:00,2024-07-01 11:00:00+00:00,58394,58412,58188,58225,9.84291199,6216633.0,0.0885958522558212,0.9041149616241456,0.0072891572490334,0.5175440435608228,0.3394171439673907,0.1430388131799796,0.4100884023133738,0.4716040642567982,0.1183075356334487
2024-07-01 10:00:00,2024-07-01 10:00:00+00:00,58437,58498,58329,58412,9.88818219,6213033.0,0.0,0.0,0.0,0.6033336818218231,0.2264775804360396,0.1701887443661689,0.5716932482189602,0.2521235907513556,0.1761831736399067
2024-07-01 09:00:00,2024-07-01 09:00:00+00:00,58358,58454,58256,58436,10.81343462,6209433.0,0.6399197578430176,0.2113421410322189,0.1487381607294082,0.6033336818218231,0.2264775804360396,0.1701887443661689,0.5716932482189602,0.2521235907513556,0.1761831736399067
2024-07-01 08:00:00,2024-07-01 08:00:00+00:00,58790,58832,58275,58353,17.82435178,6205833.0,0.5347734093666077,0.0117601100355386,0.4534664154052734,0.5941871628165245,0.2302614402869948,0.175551390275359,0.5807696726322175,0.2007257726555689,0.2185045342370867
2024-07-01 07:00:00,2024-07-01 07:00:00+00:00,58841,58867,58772,58795,11.64730269,6202233.0,0.0,0.0,0.0,0.6139917472998301,0.3030952170374803,0.0829130485653876,0.708858422935009,0.2273895052785519,0.0637520712334662
2024-07-01 06:00:00,2024-07-01 06:00:00+00:00,58931,58931,58712,58832,17.46081329,6198633.0,0.0,0.0,0.0,0.6139917472998301,0.3030952170374803,0.0829130485653876,0.708858422935009,0.2273895052785519,0.0637520712334662
2024-07-01 05:00:00,2024-07-01 05:00:00+00:00,58798,58942,58773,58936,9.47059872,6195033.0,0.0,0.0,0.0,0.6139917472998301,0.3030952170374803,0.0829130485653876,0.708858422935009,0.2273895052785519,0.0637520712334662
2024-07-01 04:00:00,2024-07-01 04:00:00+00:00,58983,58983,58750,58797,10.66778322,6191433.0,0.0,0.0,0.0,0.6139917472998301,0.3030952170374803,0.0829130485653876,0.708858422935009,0.2273895052785519,0.0637520712334662
